invoice_no,vendor,company_id,base_amount,gst_rate,gst_amount,total_amount,day_of_week,hour,month,is_weekend,is_late_hour,is_round_amount,vendor_transaction_count,vendor_avg_amount,amount_deviation_ratio,gst_mismatch,amount_to_gst_ratio,is_fraud
INV-003938,LegitVendor_060,COMP_049,7861.8,12,943.42,8805.22,6,20,9,1,1,0,54,61846.42,0.8576,0,8.3245,0
INV-003939,LegitVendor_055,COMP_039,37063.32,12,4447.6,41510.92,2,20,10,0,1,0,32,74395.72,0.442,0,8.3315,0
INV-003940,LegitVendor_053,COMP_022,6942.64,12,833.12,7775.76,3,20,1,0,1,0,46,47915.3,0.8377,0,8.3233,0
INV-003941,LegitVendor_020,COMP_049,202611.5,28,56731.22,259342.72,5,20,3,1,1,0,50,46670.39,4.5568,0,3.5714,0
INV-003942,LegitVendor_025,COMP_023,7596.52,18,1367.37,8963.9,3,20,10,0,1,0,53,55845.62,0.8395,0,5.5515,0
INV-003943,LegitVendor_048,COMP_037,42266.1,12,5071.93,47338.03,0,20,7,0,1,0,35,46067.06,0.0276,0,8.3317,0
INV-003944,LegitVendor_018,COMP_033,10161.86,28,2845.32,13007.19,4,20,3,0,1,0,51,49314.99,0.7362,0,3.5702,0
INV-003945,LegitVendor_042,COMP_032,19158.24,5,957.91,20116.15,3,20,6,0,1,0,29,37319.57,0.461,0,19.9791,0
INV-003946,LegitVendor_025,COMP_002,39116.7,18,7041.01,46157.71,6,20,8,1,1,0,54,55666.21,0.1708,0,5.5548,0
INV-003947,LegitVendor_074,COMP_009,4569.97,12,548.4,5118.37,0,20,12,0,1,0,49,56631.46,0.9096,0,8.3182,0
INV-003948,LegitVendor_013,COMP_026,19606.87,5,980.34,20587.22,4,20,9,0,1,0,40,40541.97,0.4922,0,19.9796,0
INV-003949,LegitVendor_018,COMP_010,6713.22,18,1208.38,7921.59,4,20,3,0,1,0,52,48518.97,0.8367,0,5.551,0
INV-003950,LegitVendor_013,COMP_011,9477.99,18,1706.04,11184.03,6,20,8,1,1,0,41,39825.92,0.7192,0,5.5523,0
INV-003951,LegitVendor_039,COMP_009,22497.74,18,4049.59,26547.33,0,20,6,0,1,0,42,52189.75,0.4913,0,5.5542,0
INV-003952,LegitVendor_016,COMP_009,27514.58,12,3301.75,30816.32,0,20,11,0,1,0,48,52858.41,0.417,0,8.3308,0
INV-003953,LegitVendor_050,COMP_002,20330.73,12,2439.69,22770.42,3,20,11,0,1,0,39,47929.92,0.5249,0,8.3299,0
INV-003954,LegitVendor_075,COMP_040,89112.33,28,24951.45,114063.78,4,20,2,0,1,0,41,53059.04,1.1497,0,3.5713,0
INV-003955,LegitVendor_057,COMP_014,29386.09,12,3526.33,32912.42,2,20,8,0,1,0,43,47025.48,0.3001,0,8.331,0
INV-003956,LegitVendor_051,COMP_041,8400.02,28,2352.01,10752.03,0,20,1,0,1,0,51,61716.02,0.8258,0,3.5699,0
INV-003957,LegitVendor_002,COMP_032,198106.92,12,23772.83,221879.75,2,20,7,0,1,0,42,34967.2,5.3452,0,8.333,0
INV-003958,LegitVendor_038,COMP_034,32914.1,5,1645.71,34559.81,4,20,5,0,1,0,51,47450.22,0.2717,0,19.9879,0
INV-003959,LegitVendor_008,COMP_000,161930.41,12,19431.65,181362.05,0,20,5,0,1,0,49,41466.27,3.3736,0,8.3329,0
INV-003960,SuspiciousVendor_011,COMP_041,50000.0,18,9000.0,59000.0,3,20,10,0,1,1,29,146980.85,0.5986,0,5.5549,1
INV-003961,LegitVendor_035,COMP_043,40794.33,12,4895.32,45689.65,1,20,3,0,1,0,51,64323.96,0.2897,0,8.3316,0
INV-003962,LegitVendor_025,COMP_025,42542.75,18,7657.7,50200.45,6,20,1,1,1,0,55,55566.83,0.0966,0,5.5548,0
INV-003963,LegitVendor_011,COMP_028,5672.31,12,680.68,6352.99,4,20,6,0,1,0,46,48317.13,0.8685,0,8.3211,0
INV-003964,LegitVendor_054,COMP_044,43103.11,18,7758.56,50861.67,1,20,4,0,1,0,36,42584.41,0.1944,0,5.5548,0
INV-003965,LegitVendor_056,COMP_028,31077.41,12,3729.29,34806.7,0,20,10,0,1,0,40,31140.91,0.1177,0,8.3311,0
INV-003966,LegitVendor_033,COMP_018,108046.43,5,5402.32,113448.75,1,20,12,0,1,0,36,45680.13,1.4835,0,19.9963,0
INV-003967,LegitVendor_033,COMP_018,8565.11,18,1541.72,10106.82,3,20,8,0,1,0,37,44718.69,0.774,0,5.552,0
INV-003968,LegitVendor_037,COMP_048,39221.44,5,1961.07,41182.52,0,20,3,0,1,0,54,48145.56,0.1446,0,19.9898,0
INV-003969,LegitVendor_020,COMP_019,45245.14,28,12668.64,57913.78,2,20,12,0,1,0,51,46890.85,0.2351,0,3.5711,0
INV-003970,LegitVendor_073,COMP_022,19342.77,18,3481.7,22824.47,2,20,9,0,1,0,44,38286.77,0.4038,0,5.554,0
INV-003971,LegitVendor_042,COMP_029,37480.57,18,6746.5,44227.08,0,20,11,0,1,0,30,37549.82,0.1778,0,5.5547,0
INV-003972,LegitVendor_041,COMP_023,30716.84,18,5529.03,36245.87,4,20,10,0,1,0,38,54365.62,0.3333,0,5.5546,0
INV-003973,SuspiciousVendor_003,COMP_045,52888.98,18,9520.02,62409.0,3,20,9,0,1,0,40,130258.31,0.5209,0,5.555,1
INV-003974,LegitVendor_034,COMP_031,58167.28,18,10470.11,68637.4,3,20,2,0,1,0,42,56941.06,0.2054,0,5.555,0
INV-003975,LegitVendor_058,COMP_012,4372.87,18,787.12,5159.99,6,20,8,1,1,0,43,45319.96,0.8861,0,5.5485,0
INV-003976,SuspiciousVendor_002,COMP_006,250000.0,18,45000.0,295000.0,2,20,3,0,1,1,31,139925.21,1.1083,0,5.5554,1
INV-003977,LegitVendor_010,COMP_009,18159.65,18,3268.74,21428.39,2,20,4,0,1,0,33,51844.56,0.5867,0,5.5539,0
INV-003978,LegitVendor_048,COMP_039,11716.6,12,1405.99,13122.6,5,20,2,1,1,0,36,45151.94,0.7094,0,8.3274,0
INV-003979,LegitVendor_024,COMP_038,112829.76,5,5641.49,118471.24,5,20,3,1,1,0,49,69366.25,0.7079,0,19.9965,0
INV-003980,SuspiciousVendor_007,COMP_020,200000.0,12,24000.0,224000.0,2,20,3,0,1,1,30,158329.65,0.4148,0,8.333,1
INV-003981,LegitVendor_039,COMP_029,25538.21,28,7150.7,32688.9,2,20,10,0,1,0,43,51736.24,0.3682,0,3.5709,0
INV-003982,LegitVendor_047,COMP_023,5863.09,5,293.15,6156.24,3,20,4,0,1,0,49,44072.07,0.8603,0,19.932,0
INV-003983,LegitVendor_075,COMP_040,15242.22,18,2743.6,17985.82,1,20,2,0,1,0,42,52223.97,0.6556,0,5.5535,0
INV-003984,LegitVendor_068,COMP_045,3130.63,18,563.51,3694.15,4,20,12,0,1,0,42,47101.05,0.9216,0,5.5457,0
INV-003985,LegitVendor_021,COMP_001,125170.15,5,6258.51,131428.66,6,20,4,1,1,0,43,57835.1,1.2725,0,19.9968,0
INV-003986,LegitVendor_050,COMP_043,15757.52,28,4412.11,20169.63,4,20,10,0,1,0,40,47235.92,0.573,0,3.5706,0
INV-003987,LegitVendor_059,COMP_002,101544.14,18,18277.95,119822.09,2,20,11,0,1,0,40,77515.92,0.5458,0,5.5553,0
INV-003988,LegitVendor_067,COMP_031,50851.95,12,6102.23,56954.19,6,20,11,1,1,0,39,63830.53,0.1077,0,8.332,0
INV-003989,LegitVendor_041,COMP_017,132459.13,28,37088.56,169547.69,5,20,3,1,1,0,39,57319.01,1.9579,0,3.5713,0
INV-003990,LegitVendor_059,COMP_007,19019.64,12,2282.36,21302.0,6,20,12,1,1,0,41,76144.85,0.7202,0,8.3297,0
INV-003991,LegitVendor_045,COMP_015,8873.73,18,1597.27,10471.0,6,20,11,1,1,0,39,36870.33,0.716,0,5.5521,0
INV-003992,LegitVendor_068,COMP_024,21628.52,18,3893.13,25521.65,1,20,12,0,1,0,43,46599.2,0.4523,0,5.5541,0
INV-003993,LegitVendor_053,COMP_004,8066.7,18,1452.01,9518.71,6,20,10,1,1,0,47,47098.35,0.7979,0,5.5517,0
INV-003994,LegitVendor_030,COMP_030,128333.51,12,15400.02,143733.53,6,20,3,1,1,0,47,33677.56,3.2678,0,8.3328,0
INV-003995,LegitVendor_029,COMP_040,8729.02,28,2444.13,11173.15,1,20,1,0,1,0,44,39095.28,0.7142,0,3.57,0
INV-003996,LegitVendor_049,COMP_024,8827.5,18,1588.95,10416.45,2,20,2,0,1,0,39,38259.06,0.7277,0,5.5521,0
INV-003997,LegitVendor_019,COMP_008,6106.22,18,1099.12,7205.34,1,20,5,0,1,0,34,39064.32,0.8155,0,5.5505,0
INV-003998,LegitVendor_072,COMP_033,305006.79,18,54901.22,359908.01,5,20,3,1,1,0,42,60234.66,4.975,0,5.5555,0
INV-003999,LegitVendor_018,COMP_025,9581.77,12,1149.81,10731.58,3,20,11,0,1,0,53,47806.0,0.7755,0,8.3261,0
INV-004000,LegitVendor_035,COMP_029,7689.86,12,922.78,8612.64,4,20,6,0,1,0,52,63252.59,0.8638,0,8.3243,0
INV-004001,LegitVendor_065,COMP_021,147956.1,12,17754.73,165710.83,4,20,4,0,1,0,42,54464.29,2.0425,0,8.3329,0
INV-004002,LegitVendor_052,COMP_031,6892.87,12,827.14,7720.01,5,20,10,1,1,0,44,37696.21,0.7952,0,8.3233,0
INV-004003,LegitVendor_037,COMP_040,168678.51,18,30362.13,199040.64,3,20,1,0,1,0,55,50889.11,2.9112,0,5.5554,0
INV-004004,LegitVendor_071,COMP_014,5460.25,12,655.23,6115.48,1,20,11,0,1,0,38,49842.44,0.8773,0,8.3206,0
INV-004005,LegitVendor_070,COMP_045,35518.7,18,6393.37,41912.06,1,20,12,0,1,0,46,46195.76,0.0927,0,5.5547,0
INV-004006,SuspiciousVendor_013,COMP_002,2707.03,12,324.84,165647.86,5,20,5,1,1,0,32,119440.27,0.3869,0,8.3078,1
INV-004007,LegitVendor_029,COMP_040,46878.08,18,8438.05,55316.14,1,20,7,0,1,0,45,39455.75,0.402,0,5.5549,0
INV-004008,SuspiciousVendor_018,COMP_028,250000.0,12,30000.0,280000.0,1,20,9,0,1,1,35,86104.02,2.2519,0,8.3331,1
INV-004009,LegitVendor_025,COMP_016,21860.3,12,2623.24,24483.54,0,20,1,0,1,0,56,55011.78,0.5549,0,8.3302,0
INV-004010,SuspiciousVendor_010,COMP_045,500000.0,18,90000.0,590000.0,0,22,3,0,1,1,30,127977.19,3.6102,0,5.5555,1
INV-004011,LegitVendor_035,COMP_010,9010.56,28,2522.96,11533.52,3,20,4,0,1,0,53,62276.76,0.8148,0,3.57,0
INV-004012,SuspiciousVendor_012,COMP_027,250000.0,18,45000.0,55310.76,6,20,8,1,1,1,29,134078.89,0.5875,0,5.5554,1
INV-004013,LegitVendor_015,COMP_028,38009.3,18,6841.67,44850.98,2,20,2,0,1,0,41,74902.0,0.4012,0,5.5547,0
INV-004014,LegitVendor_024,COMP_048,28352.44,12,3402.29,31754.74,6,20,8,1,1,0,50,68614.02,0.5372,0,8.3309,0
INV-004015,LegitVendor_035,COMP_024,24225.81,18,4360.65,28586.45,3,20,11,0,1,0,54,61652.86,0.5363,0,5.5543,0
INV-004016,LegitVendor_025,COMP_046,32003.51,18,5760.63,37764.15,5,20,6,1,1,0,57,54709.19,0.3097,0,5.5546,0
INV-004017,LegitVendor_027,COMP_032,182453.13,18,32841.56,215294.69,4,20,6,0,1,0,44,59443.07,2.6218,0,5.5554,0
INV-004018,LegitVendor_045,COMP_003,25389.12,18,4570.04,29959.16,3,20,7,0,1,0,40,36697.55,0.1836,0,5.5543,0
INV-004019,LegitVendor_043,COMP_012,9146.63,5,457.33,9603.96,0,20,3,0,1,0,46,41767.93,0.77,0,19.9564,0
INV-004020,SuspiciousVendor_017,COMP_031,200000.0,12,24000.0,224000.0,4,20,11,0,1,1,28,106800.96,1.0973,0,8.333,1
INV-004021,LegitVendor_021,COMP_018,7413.1,18,1334.36,8747.46,1,20,3,0,1,0,44,56719.47,0.8458,0,5.5514,0
INV-004022,LegitVendor_034,COMP_024,19293.43,28,5402.16,24695.6,4,20,2,0,1,0,43,56191.17,0.5605,0,3.5708,0
INV-004023,LegitVendor_056,COMP_048,28763.24,12,3451.59,32214.82,3,20,2,0,1,0,41,31167.1,0.0336,0,8.3309,0
INV-004024,LegitVendor_014,COMP_034,21889.33,18,3940.08,25829.41,3,20,1,0,1,0,46,57069.96,0.5474,0,5.5541,0
INV-004025,LegitVendor_066,COMP_027,28840.51,5,1442.03,30282.54,3,20,9,0,1,0,33,52272.43,0.4207,0,19.9861,0
INV-004026,SuspiciousVendor_012,COMP_037,250000.0,18,45000.0,295000.0,4,20,12,0,1,1,30,139442.93,1.1156,0,5.5554,1
INV-004027,LegitVendor_067,COMP_027,29073.76,12,3488.85,32562.61,6,20,3,1,1,0,40,63048.84,0.4835,0,8.3309,0
INV-004028,LegitVendor_002,COMP_008,77691.76,28,21753.69,99445.45,2,20,6,0,1,0,43,36466.7,1.727,0,3.5713,0
INV-004029,LegitVendor_069,COMP_003,10591.99,18,1906.56,12498.54,4,20,9,0,1,0,38,56999.91,0.7807,0,5.5526,0
INV-004030,SuspiciousVendor_002,COMP_037,250000.0,18,45000.0,295000.0,3,20,4,0,1,1,32,144771.3,1.0377,0,5.5554,1
INV-004031,LegitVendor_006,COMP_041,1060.81,18,190.95,1251.75,1,20,9,0,1,0,40,39430.34,0.9682,0,5.5266,0
INV-004032,LegitVendor_004,COMP_007,6838.7,12,820.64,7659.34,0,20,4,0,1,0,39,35927.34,0.7868,0,8.3232,0
INV-004033,LegitVendor_054,COMP_047,470982.64,18,84776.88,555759.52,1,20,1,0,1,0,37,56454.01,8.8443,0,5.5555,0
INV-004034,LegitVendor_001,COMP_044,11211.19,12,1345.34,12556.53,5,20,9,1,1,0,35,49399.52,0.7458,0,8.3271,0
INV-004035,SuspiciousVendor_007,COMP_013,40198.67,18,7235.76,47434.43,0,20,9,0,1,0,31,154752.38,0.6935,0,5.5548,1
INV-004036,LegitVendor_015,COMP_018,47119.31,18,8481.48,55600.79,0,20,12,0,1,0,42,74442.45,0.2531,0,5.5549,0
INV-004037,LegitVendor_050,COMP_019,12192.28,5,609.61,12801.9,1,20,4,0,1,0,41,46396.06,0.7241,0,19.9672,0
INV-004038,LegitVendor_038,COMP_034,11197.61,12,1343.71,12541.32,6,20,8,1,1,0,52,46778.9,0.7319,0,8.3271,0
INV-004039,LegitVendor_073,COMP_028,5273.95,18,949.31,6223.26,2,20,11,0,1,0,45,37574.25,0.8344,0,5.5497,0
INV-004040,LegitVendor_071,COMP_016,95171.85,18,17130.93,112302.79,5,20,8,1,1,0,39,51443.99,1.183,0,5.5552,0
INV-004041,LegitVendor_013,COMP_004,7440.74,18,1339.33,8780.08,4,20,1,0,1,0,42,39086.74,0.7753,0,5.5514,0
INV-004042,LegitVendor_062,COMP_030,4667.79,18,840.2,5507.99,3,20,6,0,1,0,56,45677.21,0.8794,0,5.549,0
INV-004043,LegitVendor_020,COMP_030,6498.36,18,1169.71,7668.07,0,20,2,0,1,0,52,46136.56,0.8338,0,5.5508,0
INV-004044,LegitVendor_034,COMP_036,377702.47,5,18885.12,396587.59,4,20,2,0,1,0,44,63927.45,5.2036,0,19.9989,0
INV-004045,LegitVendor_011,COMP_002,22752.21,5,1137.61,23889.82,2,20,1,0,1,0,47,47797.4,0.5002,0,19.9824,0
INV-004046,LegitVendor_076,COMP_025,8578.7,12,1029.44,9608.14,6,20,5,1,1,0,50,51145.09,0.8121,0,8.3252,0
INV-004047,LegitVendor_059,COMP_034,7689.81,5,384.49,8074.3,0,20,9,0,1,0,42,74524.12,0.8916,0,19.9481,0
INV-004048,LegitVendor_050,COMP_023,68152.81,18,12267.51,80420.32,3,20,8,0,1,0,42,47206.16,0.7036,0,5.5551,0
INV-004049,LegitVendor_061,COMP_038,10862.02,12,1303.44,12165.46,3,20,3,0,1,0,46,39750.99,0.6939,0,8.3269,0
INV-004050,LegitVendor_049,COMP_031,61472.98,5,3073.65,64546.63,5,20,8,1,1,0,40,38916.25,0.6586,0,19.9935,0
INV-004051,LegitVendor_064,COMP_049,109152.24,12,13098.27,122250.51,4,20,8,0,1,0,37,57560.58,1.1238,0,8.3327,0
INV-004052,LegitVendor_039,COMP_007,17933.78,12,2152.05,20085.84,1,20,11,0,1,0,44,51016.91,0.6063,0,8.3295,0
INV-004053,LegitVendor_022,COMP_043,10130.58,5,506.53,10637.11,2,20,4,0,1,0,42,37063.06,0.713,0,19.9606,0
INV-004054,LegitVendor_059,COMP_032,4551.22,18,819.22,5370.44,3,20,4,0,1,0,43,72915.9,0.9263,0,5.5488,0
INV-004055,SuspiciousVendor_002,COMP_039,18754.77,18,3375.86,22130.63,1,22,1,0,1,0,33,141054.92,0.8431,0,5.5539,1
INV-004056,LegitVendor_003,COMP_008,65885.9,28,18448.05,84333.95,4,20,4,0,1,0,37,69062.05,0.2211,0,3.5712,0
INV-004057,LegitVendor_050,COMP_022,198557.22,12,23826.87,222384.09,2,20,5,0,1,0,43,51280.07,3.3366,0,8.333,0
INV-004058,LegitVendor_014,COMP_039,231621.86,18,41691.93,273313.79,5,20,11,1,1,0,47,61670.89,3.4318,0,5.5554,0
INV-004059,SuspiciousVendor_014,COMP_039,500000.0,12,60000.0,5336.4,1,22,5,0,1,1,28,124523.87,0.9571,0,8.3332,1
INV-004060,LegitVendor_012,COMP_005,20502.76,18,3690.5,24193.26,0,20,9,0,1,0,56,55844.0,0.5668,0,5.5541,0
INV-004061,LegitVendor_025,COMP_049,15844.67,12,1901.36,17746.04,5,20,4,1,1,0,58,54071.89,0.6718,0,8.329,0
INV-004062,LegitVendor_025,COMP_017,74701.09,5,3735.05,78436.14,5,20,7,1,1,0,59,54484.84,0.4396,0,19.9946,0
INV-004063,LegitVendor_071,COMP_001,14591.7,12,1751.0,16342.7,6,20,3,1,1,0,40,50566.46,0.6768,0,8.3286,0
INV-004064,LegitVendor_043,COMP_037,40910.75,18,7363.94,48274.69,6,20,8,1,1,0,47,41906.38,0.152,0,5.5548,0
INV-004065,LegitVendor_054,COMP_002,31322.32,5,1566.12,32888.44,1,20,10,0,1,0,38,55833.86,0.411,0,19.9872,0
INV-004066,LegitVendor_030,COMP_014,2129.95,12,255.59,2385.55,3,20,12,0,1,0,48,33025.64,0.9277,0,8.3009,0
INV-004067,LegitVendor_022,COMP_020,6660.67,18,1198.92,7859.59,2,20,10,0,1,0,43,36383.91,0.784,0,5.5509,0
INV-004068,LegitVendor_010,COMP_024,3477.58,18,625.96,4103.55,6,20,12,1,1,0,34,50440.41,0.9186,0,5.5467,0
INV-004069,SuspiciousVendor_015,COMP_035,2520.0,18,453.6,2973.61,1,20,4,0,1,0,38,117102.99,0.9746,0,5.5433,1
INV-004070,LegitVendor_026,COMP_012,2064.78,12,247.77,2312.55,1,20,4,0,1,0,34,55469.37,0.9583,0,8.2998,0
INV-004071,SuspiciousVendor_010,COMP_020,20600.08,18,3708.01,24308.09,3,22,2,0,1,0,31,124633.02,0.805,0,5.5541,1
INV-004072,LegitVendor_078,COMP_000,13379.24,5,668.96,14048.2,0,20,11,0,1,0,45,55334.59,0.7461,0,19.9701,0
INV-004073,SuspiciousVendor_004,COMP_045,8066.72,18,1452.01,4155.63,2,20,7,0,1,0,25,151657.8,0.9726,0,5.5517,1
INV-004074,LegitVendor_059,COMP_009,61977.89,18,11156.02,73133.91,3,20,12,0,1,0,44,72920.85,0.0029,0,5.5551,0
INV-004075,LegitVendor_046,COMP_022,26341.08,18,4741.39,31082.48,2,20,10,0,1,0,41,44321.16,0.2987,0,5.5544,0
INV-004076,LegitVendor_003,COMP_047,71131.95,12,8535.83,79667.79,4,20,9,0,1,0,38,69341.15,0.1489,0,8.3324,0
INV-004077,LegitVendor_032,COMP_049,28361.47,12,3403.38,31764.85,4,20,1,0,1,0,44,54563.85,0.4178,0,8.3309,0
INV-004078,LegitVendor_015,COMP_029,9783.87,12,1174.06,10957.94,3,20,1,0,1,0,43,72966.07,0.8498,0,8.3262,0
INV-004079,LegitVendor_008,COMP_007,2327.52,28,651.71,2979.23,5,20,9,1,1,0,50,40696.53,0.9268,0,3.566,0
INV-004080,LegitVendor_067,COMP_000,9515.94,28,2664.46,12180.41,3,20,5,0,1,0,41,61808.14,0.8029,0,3.5701,0
INV-004081,LegitVendor_072,COMP_002,12060.28,12,1447.23,13507.51,1,20,1,0,1,0,43,59147.99,0.7716,0,8.3276,0
INV-004082,LegitVendor_002,COMP_049,12889.02,18,2320.02,15209.05,3,20,9,0,1,0,44,35983.57,0.5773,0,5.5532,0
INV-004083,LegitVendor_013,COMP_010,16636.43,12,1996.37,18632.8,3,20,12,0,1,0,43,38611.06,0.5174,0,8.3292,0
INV-004084,LegitVendor_033,COMP_036,57310.78,12,6877.29,64188.08,5,20,4,1,1,0,38,45231.04,0.4191,0,8.3321,0
INV-004085,SuspiciousVendor_016,COMP_030,29642.81,18,5335.71,34978.51,2,20,5,0,1,0,39,121426.93,0.7119,0,5.5545,1
INV-004086,SuspiciousVendor_010,COMP_007,130421.33,5,6521.07,13533.55,0,20,1,0,1,0,32,121161.16,0.8883,0,19.9969,1
INV-004087,LegitVendor_001,COMP_030,22111.02,5,1105.55,23216.57,6,20,9,1,1,0,36,48672.21,0.523,0,19.9819,0
INV-004088,LegitVendor_040,COMP_029,64711.55,5,3235.58,67947.13,3,20,4,0,1,0,31,53956.57,0.2593,0,19.9938,0
INV-004089,LegitVendor_041,COMP_037,28245.71,5,1412.29,29657.99,3,20,4,0,1,0,40,56627.48,0.4763,0,19.9858,0
INV-004090,LegitVendor_003,COMP_013,15182.18,28,4251.01,19433.19,4,20,6,0,1,0,39,68061.46,0.7145,0,3.5706,0
INV-004091,LegitVendor_074,COMP_036,7089.53,18,1276.12,8365.65,5,20,11,1,1,0,50,55666.15,0.8497,0,5.5512,0
INV-004092,LegitVendor_047,COMP_023,113817.11,18,20487.08,134304.19,5,20,7,1,1,0,50,45876.71,1.9275,0,5.5553,0
INV-004093,LegitVendor_050,COMP_041,9571.99,12,1148.64,10720.63,5,20,5,1,1,0,44,50358.26,0.7871,0,8.3261,0
INV-004094,LegitVendor_051,COMP_009,6686.73,12,802.41,7489.13,6,20,4,1,1,0,52,60673.2,0.8766,0,8.323,0
INV-004095,LegitVendor_028,COMP_003,9234.23,18,1662.16,10896.39,2,20,3,0,1,0,46,51693.09,0.7892,0,5.5522,0
INV-004096,LegitVendor_071,COMP_042,21207.53,18,3817.35,25024.88,3,20,7,0,1,0,41,49943.49,0.4989,0,5.5541,0
INV-004097,LegitVendor_041,COMP_036,8557.71,28,2396.16,10953.87,4,20,1,0,1,0,41,55513.49,0.8027,0,3.5699,0
INV-004098,SuspiciousVendor_002,COMP_022,150000.0,18,27000.0,177000.0,1,20,1,0,1,1,34,142112.12,0.2455,0,5.5553,1
INV-004099,LegitVendor_069,COMP_045,3616.69,5,180.83,3797.52,4,20,5,0,1,0,39,55635.75,0.9317,0,19.89,0
INV-004100,SuspiciousVendor_017,COMP_024,40406.83,18,7273.23,47680.06,0,20,6,0,1,0,29,104762.31,0.5449,0,5.5548,1
INV-004101,LegitVendor_026,COMP_025,11337.51,18,2040.75,13378.26,1,20,7,0,1,0,35,54266.77,0.7535,0,5.5528,0
INV-004102,LegitVendor_045,COMP_036,86593.28,5,4329.66,90922.94,0,20,9,0,1,0,41,38020.12,1.3914,0,19.9954,0
INV-004103,LegitVendor_007,COMP_023,39766.8,18,7158.02,46924.82,4,20,4,0,1,0,34,47883.41,0.02,0,5.5548,0
INV-004104,LegitVendor_013,COMP_024,395470.33,12,47456.44,442926.77,4,20,8,0,1,0,44,47800.06,8.2661,0,8.3332,0
INV-004105,LegitVendor_067,COMP_047,41414.7,18,7454.65,48869.35,6,20,2,1,1,0,42,61500.08,0.2054,0,5.5548,0
INV-004106,SuspiciousVendor_006,COMP_023,55851.17,5,2792.56,58643.72,2,20,11,0,1,0,38,124402.74,0.5286,0,19.9928,1
INV-004107,LegitVendor_005,COMP_007,71737.24,18,12912.7,84649.94,3,20,11,0,1,0,50,57790.82,0.4648,0,5.5551,0
INV-004108,LegitVendor_065,COMP_004,7366.57,5,368.33,7734.9,0,20,3,0,1,0,43,53377.56,0.8551,0,19.9458,0
INV-004109,SuspiciousVendor_010,COMP_027,500000.0,18,90000.0,442897.95,5,20,12,1,1,1,33,130910.76,2.3832,0,5.5555,1
INV-004110,LegitVendor_014,COMP_024,54508.78,5,2725.44,57234.22,6,20,12,1,1,0,48,61578.46,0.0705,0,19.9927,0
INV-004111,LegitVendor_004,COMP_049,10549.29,12,1265.91,11815.2,0,20,1,0,1,0,40,35324.54,0.6655,0,8.3268,0
INV-004112,LegitVendor_024,COMP_026,69898.61,12,8387.83,78286.45,0,20,5,0,1,0,51,68803.68,0.1378,0,8.3323,0
INV-004113,LegitVendor_072,COMP_025,45916.44,18,8264.96,54181.4,0,20,12,0,1,0,44,59035.11,0.0822,0,5.5549,0
INV-004114,LegitVendor_050,COMP_044,11491.81,5,574.59,12066.4,1,20,1,0,1,0,45,49507.33,0.7563,0,19.9653,0
INV-004115,LegitVendor_077,COMP_008,26645.3,12,3197.44,29842.73,6,20,4,1,1,0,44,46473.37,0.3578,0,8.3307,0
INV-004116,LegitVendor_017,COMP_021,19841.74,12,2381.01,22222.75,1,20,8,0,1,0,42,59936.13,0.6292,0,8.3298,0
INV-004117,LegitVendor_034,COMP_024,16619.8,12,1994.38,18614.18,5,20,9,1,1,0,45,62920.49,0.7042,0,8.3292,0
INV-004118,LegitVendor_004,COMP_015,68470.13,5,3423.51,71893.64,1,20,12,0,1,0,41,36216.47,0.9851,0,19.9942,0
INV-004119,LegitVendor_000,COMP_043,16502.74,5,825.14,17327.88,1,20,3,0,1,0,34,48444.14,0.6423,0,19.9758,0
INV-004120,LegitVendor_022,COMP_001,57403.04,5,2870.15,60273.19,4,20,7,0,1,0,44,36926.85,0.6322,0,19.993,0
INV-004121,LegitVendor_051,COMP_028,25314.83,18,4556.67,29871.5,5,20,7,1,1,0,53,60092.03,0.5029,0,5.5543,0
INV-004122,LegitVendor_031,COMP_031,48318.46,5,2415.92,50734.38,1,20,12,0,1,0,36,53643.44,0.0542,0,19.9917,0
INV-004123,LegitVendor_013,COMP_027,2661.98,18,479.16,3141.13,3,20,9,0,1,0,45,46807.64,0.9329,0,5.544,0
INV-004124,LegitVendor_063,COMP_031,7379.19,18,1328.25,8707.45,0,20,3,0,1,0,44,35486.84,0.7546,0,5.5514,0
INV-004125,LegitVendor_013,COMP_017,26957.81,12,3234.94,30192.75,4,20,3,0,1,0,46,46446.44,0.3499,0,8.3308,0
INV-004126,LegitVendor_068,COMP_015,11419.5,28,3197.46,14616.96,1,20,5,0,1,0,44,45872.33,0.6813,0,3.5703,0
INV-004127,LegitVendor_076,COMP_022,57324.19,12,6878.9,64203.09,2,20,1,0,1,0,51,51401.13,0.2491,0,8.3321,0
INV-004128,LegitVendor_057,COMP_005,2761.89,12,331.43,3093.31,1,20,2,0,1,0,44,46027.02,0.9328,0,8.3083,0
INV-004129,LegitVendor_033,COMP_019,44326.72,12,5319.21,49645.93,3,20,11,0,1,0,39,45344.24,0.0949,0,8.3318,0
INV-004130,LegitVendor_064,COMP_042,246972.73,5,12348.64,259321.36,3,20,7,0,1,0,38,62870.07,3.1247,0,19.9984,0
INV-004131,LegitVendor_045,COMP_025,56394.66,28,15790.5,72185.16,0,20,11,0,1,0,42,38833.58,0.8588,0,3.5712,0
INV-004132,LegitVendor_048,COMP_003,2894.37,5,144.72,3039.09,6,20,4,1,1,0,37,44013.75,0.9309,0,19.8627,0
